model,run_name,pretrained,learning_rate,weight_decay,batch_size,label_smoothing,best_epoch,epochs_completed,best_val_acc,test_acc,test_loss,summary_path
resnet50,resnet50_pretrained_lr5e-05_wd1e-05_bs16_ls0p1,True,5e-05,1e-05,16,0.1,25,40,0.9450980392156862,0.9221011546592942,1.1477882050560595,experiment_results/extended_cnn_grid/resnet50_pretrained_lr5e-05_wd1e-05_bs16_ls0p1/summary.json
efficientnet_b0,efficientnet_b0_pretrained_lr0p0001_wd0p0001_bs16_ls0p1,True,0.0001,0.0001,16,0.1,41,56,0.9450980392156862,0.9269799967474386,1.1365504020558157,experiment_results/extended_cnn_grid/efficientnet_b0_pretrained_lr0p0001_wd0p0001_bs16_ls0p1/summary.json
efficientnet_b0,efficientnet_b0_pretrained_lr0p0001_wd1e-05_bs16_ls0p1,True,0.0001,1e-05,16,0.1,41,56,0.9450980392156862,0.9269799967474386,1.1364589150620004,experiment_results/extended_cnn_grid/efficientnet_b0_pretrained_lr0p0001_wd1e-05_bs16_ls0p1/summary.json
efficientnet_b3,efficientnet_b3_pretrained_lr5e-05_wd1e-05_bs16_ls0,True,5e-05,1e-05,16,0.0,66,81,0.9450980392156862,0.9250284599121809,0.2905523051488233,experiment_results/extended_cnn_grid/efficientnet_b3_pretrained_lr5e-05_wd1e-05_bs16_ls0/summary.json
resnet50,resnet50_pretrained_lr5e-05_wd0p0001_bs32_ls0p1,True,5e-05,0.0001,32,0.1,69,84,0.9441176470588235,0.9203122458936412,1.152195493037729,experiment_results/extended_cnn_grid/resnet50_pretrained_lr5e-05_wd0p0001_bs32_ls0p1/summary.json
efficientnet_b0,efficientnet_b0_pretrained_lr0p0001_wd0p0001_bs16_ls0,True,0.0001,0.0001,16,0.0,46,61,0.9441176470588235,0.9209627581720605,0.2989372602224854,experiment_results/extended_cnn_grid/efficientnet_b0_pretrained_lr0p0001_wd0p0001_bs16_ls0/summary.json
efficientnet_b0,efficientnet_b0_pretrained_lr0p0001_wd1e-05_bs16_ls0,True,0.0001,1e-05,16,0.0,46,61,0.9441176470588235,0.9208001301024556,0.29894050646220105,experiment_results/extended_cnn_grid/efficientnet_b0_pretrained_lr0p0001_wd1e-05_bs16_ls0/summary.json
resnet50,resnet50_pretrained_lr0p0001_wd0p0001_bs32_ls0p1,True,0.0001,0.0001,32,0.1,43,58,0.9431372549019608,0.9299073020003252,1.1240499086797984,experiment_results/extended_cnn_grid/resnet50_pretrained_lr0p0001_wd0p0001_bs32_ls0p1/summary.json
efficientnet_b0,efficientnet_b0_pretrained_lr0p0001_wd0p0001_bs32_ls0p1,True,0.0001,0.0001,32,0.1,61,76,0.9431372549019608,0.9191738494064076,1.17641079231944,experiment_results/extended_cnn_grid/efficientnet_b0_pretrained_lr0p0001_wd0p0001_bs32_ls0p1/summary.json
efficientnet_b0,efficientnet_b0_pretrained_lr0p0001_wd1e-05_bs32_ls0p1,True,0.0001,1e-05,32,0.1,61,76,0.9431372549019608,0.9191738494064076,1.1763473655328767,experiment_results/extended_cnn_grid/efficientnet_b0_pretrained_lr0p0001_wd1e-05_bs32_ls0p1/summary.json
efficientnet_b3,efficientnet_b3_pretrained_lr5e-05_wd0p0001_bs32_ls0p1,True,5e-05,0.0001,32,0.1,98,113,0.9431372549019608,0.9186859651975932,1.1638087078524249,experiment_results/extended_cnn_grid/efficientnet_b3_pretrained_lr5e-05_wd0p0001_bs32_ls0p1/summary.json
efficientnet_b3,efficientnet_b3_pretrained_lr5e-05_wd1e-05_bs32_ls0p1,True,5e-05,1e-05,32,0.1,98,113,0.9431372549019608,0.9190112213368027,1.1630075920459837,experiment_results/extended_cnn_grid/efficientnet_b3_pretrained_lr5e-05_wd1e-05_bs32_ls0p1/summary.json
resnet101,resnet101_pretrained_lr0p0001_wd1e-05_bs32_ls0p1,True,0.0001,1e-05,32,0.1,49,64,0.942156862745098,0.9157586599447065,1.1399891930763306,experiment_results/extended_cnn_grid/resnet101_pretrained_lr0p0001_wd1e-05_bs32_ls0p1/summary.json
efficientnet_b3,efficientnet_b3_pretrained_lr0p0001_wd0p0001_bs32_ls0,True,0.0001,0.0001,32,0.0,87,102,0.942156862745098,0.917872824849569,0.2932312625149381,experiment_results/extended_cnn_grid/efficientnet_b3_pretrained_lr0p0001_wd0p0001_bs32_ls0/summary.json
efficientnet_b3,efficientnet_b3_pretrained_lr0p0003_wd0p0001_bs32_ls0,True,0.0003,0.0001,32,0.0,30,45,0.9411764705882353,0.9208001301024556,0.28792831567818095,experiment_results/extended_cnn_grid/efficientnet_b3_pretrained_lr0p0003_wd0p0001_bs32_ls0/summary.json
efficientnet_b0,efficientnet_b0_pretrained_lr5e-05_wd1e-05_bs16_ls0p1,True,5e-05,1e-05,16,0.1,47,62,0.9401960784313725,0.9149455195966824,1.1911415594693102,experiment_results/extended_cnn_grid/efficientnet_b0_pretrained_lr5e-05_wd1e-05_bs16_ls0p1/summary.json
efficientnet_b3,efficientnet_b3_pretrained_lr0p0003_wd0p0001_bs16_ls0,True,0.0003,0.0001,16,0.0,15,30,0.9401960784313725,0.9167344283623353,0.3049975865311372,experiment_results/extended_cnn_grid/efficientnet_b3_pretrained_lr0p0003_wd0p0001_bs16_ls0/summary.json
efficientnet_b3,efficientnet_b3_pretrained_lr0p0003_wd1e-05_bs32_ls0,True,0.0003,1e-05,32,0.0,35,50,0.9401960784313725,0.9191738494064076,0.3008665451795865,experiment_results/extended_cnn_grid/efficientnet_b3_pretrained_lr0p0003_wd1e-05_bs32_ls0/summary.json
