epoch,lr,train_loss,train_miou,train_pixel_acc,train_mean_acc,val_loss,val_miou,val_pixel_acc,val_mean_acc,val_per_class_iou
84,1.8553997993420465e-05,0.1849205298839431,0.8781787096219148,0.9370645687263329,0.9311227602556738,0.5421181649805229,0.6277698234676203,0.8399119292553521,0.7367991639849445,"[0.8601312574537813, 0.6620899538793148, 0.8520894492088564, 0.5604126818274059, 0.6337155540679207, 0.7338278868966304, 0.10959657503963076, 0.610295229367423]"
85,1.6349021371744834e-05,0.18421812100630058,0.8789602469562813,0.93738843176727,0.9322296664834289,0.543730637180471,0.6323442551597753,0.8418709284398957,0.7458432670818418,"[0.8639145533245177, 0.665087674369558, 0.8543252280416594, 0.5548619005319402, 0.6331351486385212, 0.738728953147877, 0.13450247849342423, 0.6141981047307048]"
86,1.4275942130097098e-05,0.18420896424274696,0.87497394925778,0.9375294581276968,0.9304990555942569,0.5375791860518054,0.6287064836369283,0.8406803939821986,0.7399296160841905,"[0.8649439413200412, 0.6663678890999959, 0.8543651633499548, 0.5472799340718473, 0.6413072830983279, 0.7380905007914814, 0.10649218878228563, 0.6108049685814929]"
87,1.2336806147402864e-05,0.1845952644944191,0.875220045967571,0.9374099077534234,0.9287901706484377,0.5406652304613702,0.6291025277854473,0.8406132631690211,0.7440872662081561,"[0.8663968568687207, 0.6700830928158422, 0.852590481235023, 0.5405243554805648, 0.6303853332780289, 0.7372679460737229, 0.1257941284211628, 0.6097780281105132]"
88,1.0533527116762298e-05,0.1802150856115316,0.8797028019061918,0.9387372830981943,0.9317044768850304,0.5410722521978004,0.6309787526033536,0.8415768954781783,0.7447836903701153,"[0.8681391317092727, 0.6677562382093322, 0.855490359938192, 0.5433354502416574, 0.6383684245483529, 0.7387406128530977, 0.12361293096388502, 0.612386872363039]"
89,8.867884656866183e-06,0.18053513608480753,0.8810702754205018,0.9385285330662873,0.9335866389067522,0.5438496476021882,0.6292444574947806,0.8399575782083127,0.7444986416225308,"[0.8658996974854144, 0.665789014335314, 0.8541360066193784, 0.5364057166587325, 0.6426397187348385, 0.7313154493171727, 0.130767866249806, 0.6070021905575887]"
90,7.341522555726971e-06,0.1774184925383643,0.8818472495337017,0.9396664587638986,0.933684280258401,0.5382630134297308,0.6309817659404318,0.8421180918884129,0.7429475662993554,"[0.8671442923539284, 0.6679969000547873, 0.8567995472188852, 0.5443738554870127, 0.6445816627644858, 0.736945410426708, 0.11696498012150086, 0.613047479096146]"
91,5.955947148458557e-06,0.17841549727477526,0.8834639867860288,0.9394012938796994,0.9344121291980534,0.5447655331308596,0.62863836826784,0.8407194519098655,0.74194305526532,"[0.866691126309212, 0.6640192421968417, 0.8567976501188572, 0.5359321511429823, 0.6427433382787099, 0.7367744368319683, 0.11661571466881201, 0.6095332865953372]"
92,4.712525830705355e-06,0.18148908126903207,0.8806315317657076,0.9384557042707163,0.9333798729903438,0.5450048051147818,0.6282241292366739,0.8393686578927101,0.7439469443977147,"[0.8646146571563671, 0.6643081985715804, 0.8501036228741946, 0.5432702686190253, 0.6329730348144869, 0.7347009862208855, 0.12865235146884468, 0.6071699141680064]"
93,3.612485709187901e-06,0.17860075576524986,0.8804803257401037,0.9390742428287816,0.932613575831605,0.547669450256312,0.626884802221328,0.840067184517828,0.7391238796103485,"[0.8637973469508632, 0.6658368470776798, 0.8518270367521095, 0.5412606080985489, 0.6303352170626836, 0.7362700901516477, 0.11689477730453472, 0.6088564943725577]"
94,2.6569123906966916e-06,0.17400059701972886,0.8870206719688905,0.9409003263294405,0.937007280247206,0.5431722068340978,0.6275233304250232,0.8408145335525297,0.7374809406824769,"[0.8666379866637987, 0.6636585141125524, 0.8566169630411574, 0.5428293322805896, 0.6420402095497266, 0.7377257765353172, 0.10200372181589995, 0.6086741394011439]"
95,1.8467489107293509e-06,0.1764588039368391,0.884712278864032,0.9399456465838911,0.9354128801033024,0.5440915126666844,0.6272045644601358,0.8408522488639331,0.736892393218398,"[0.8637625176273184, 0.6627680453693021, 0.8534081125624186, 0.546708233614645, 0.6362280593469434, 0.7389742372439029, 0.10647139649452059, 0.6093159134220354]"
96,1.1827948028283352e-06,0.1807248684528627,0.8795797057277563,0.938663786543776,0.9318661230897263,0.5423441757665617,0.6266016823449824,0.840303362924189,0.7370341660046689,"[0.8644160087122243, 0.6617079949781929, 0.8528829637553696, 0.5467622444206869, 0.6334517609489814, 0.7371322915623226, 0.10644473697255438, 0.610015457409527]"
97,6.657053095380005e-07,0.1771154638968016,0.8821101438450709,0.9397183070072997,0.9343283803259359,0.542414067504562,0.6278722819672177,0.8415739661336032,0.737063597283425,"[0.8642409833874315, 0.6653901142291806, 0.8558029168707195, 0.5450059419623252, 0.6395032841408588, 0.7390334295335402, 0.10385505318392942, 0.6101465324297557]"
98,2.9599073575926616e-07,0.17609992221389947,0.885572186932948,0.9401654900289064,0.9362160149777259,0.5407138383277109,0.6291487592240009,0.841165566677436,0.7414040878633256,"[0.8652840423885695, 0.6644176929027423, 0.8556346591568981, 0.5483448339692105, 0.6418840830592444, 0.7380219078722164, 0.10909703064926038, 0.6105058237938662]"
99,7.401594514025999e-08,0.17576332047189536,0.8833854652115964,0.9402115438487617,0.9334015213283258,0.5464979705409468,0.6266520926078722,0.8412363591713323,0.7353061902297577,"[0.8644367875286483, 0.6635875280675326, 0.8551298760717898, 0.54541752123007, 0.6367893122057795, 0.7380033767143479, 0.10057826497073523, 0.6092740740740741]"
100,0.0,0.17428851402119586,0.8854657331983304,0.940840357276832,0.9355719096547073,0.5378150070939108,0.6287502425970007,0.8422662679014993,0.7375320671223973,"[0.8635677032797291, 0.6644160295377736, 0.8553132959052523, 0.5497607286038363, 0.638932921776946, 0.7401375263389675, 0.10545058971716478, 0.6124231456163366]"
